"","IC1","IC2","IC3","IC4","IC5","IC6","IC7","IC8","IC9","IC10","IC11","IC12","IC13","IC14","IC15","IC16","IC17","IC18","IC19","IC20","IC21","IC22","IC23","IC24","IC25","IC26","IC27","IC28","IC29","IC30","IC31","IC32","IC33","IC34","IC35","IC36","IC37","IC38","IC39","IC40","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC52","IC53","IC54","IC55","IC56","IC57","IC58","IC59","IC60","IC61","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC70","IC71","IC72","IC73"
"HALLMARK_HEME_METABOLISM",0.969450699838295,0.557404799512199,-0.390409015051055,0.412491283600549,-0.189508505286636,1.3066954014294,-0.674607351139226,-0.173668476870853,0.523581894055325,0.0803301103006706,-0.244235904379085,-3.18537870063171,-0.911081802903448,-1.37593025652387,-0.073979796113932,-0.050388025740245,-0.00581982977169738,-0.278782393398574,-0.304036587773996,-0.0957622333602832,0.104947851706236,0.177086944865512,0.256092854134733,-0.739874476834103,0.151960757122484,0.372418084657593,1.15720837399158,-0.339058164406719,1.3683280014693,0.101439064795615,-0.0011550127490301,0.0123159621572951,-0.396675404891847,-0.0395706094569883,0.448592742409236,-0.640075640390722,-0.0204576562455702,0.167819715627196,-0.307243065638178,0.290725517732053,0.406120710871361,-0.116210297086617,1.68385061492342,0.00494162569866314,0.260066719330456,-0.219926284651111,0.40884097889766,-0.172651539766978,-0.25034505162883,-0.330590490267874,2.46012224015875,0.111349662174596,-0.0851440976403309,-0.249856509784659,-0.0655549028823585,0.137885231187847,-0.688076560117058,1.23585568718543,-0.119571549892174,-0.625819467326009,0.714783170268719,-0.0708695758528435,-2.06539691115823,-0.0581373463025135,-0.163366945409189,-0.483554277650977,0.906900924885704,0.616911964005269,0.512544903636674,0.210142593595335,0.756289064723701,-0.513818608634192,-0.408312733921148
"HALLMARK_HYPOXIA",-1.69716000981196,1.31431459000793,-0.61413707718931,0.351334476347914,0.0495556112745388,18.1944803243715,1.49903725623365,-0.133222515161789,6.37236963865722,4.13729452955822,-0.988911929889239,-3.56625303905785,-4.13587848339479,0.193312797807125,0.707141466315397,1.83412780313308,-1.73652056334556,-0.0305049568453398,0.816306126228246,1.21168319718115,-0.668419092489741,-0.36824623658254,-3.23971037429952,-0.465322982549472,-20.5612673010314,-3.62016481898965,2.79516488397356,-0.339058164406719,-0.088705787443022,-0.251470496259325,-5.04035791138231,2.96953407530964,-0.396675404891847,-0.717389215337101,-0.531539548507553,-2.35866092274705,-0.162610589969747,-0.241846306222935,-0.124570080004267,0.173131486837688,0.217945765397877,1.21212168267225,0.0429812758614685,0.77764872904319,-0.790163785418963,-0.359395150800158,-1.21149046101048,1.06926246613574,-1.27555861210143,0.0482269788610914,0.290164269789685,0.216589049312681,-2.86729332689494,-2.12405914387585,1.80535409538246,0.471554575754383,-1.2420813016286,0.316483197039248,1.94460918887657,-0.505029320129419,0.0211195288420598,-0.0191710252041847,-0.276351271923764,3.03976529188333,-0.0537481480391935,-1.25732806635352,2.57865652616853,1.03858655208979,-0.00374728947933239,0.00540164550591055,2.14592589488098,-0.513818608634192,0.656945897136959
"HALLMARK_IL2_STAT5_SIGNALING",-0.71165132326405,0.421472148281038,3.40487324206694,-0.182819981996801,0.189508505286636,7.02610873377016,-0.290601871857699,-1.39270901526708,2.4015184077091,-7.11515346716502,-1.34223251617751,-0.414621528493152,0.17783394814489,-0.744666488366151,-1.15869162935619,-0.0626268345298271,0.855635008691125,-0.159440710980599,0.876452983936213,0.907130277433087,0.10776872143223,0.0634652144129028,-1.2405698301395,-1.27699231503131,-1.37700773726879,-0.456761744841547,1.11806893351854,-0.780906170921287,-0.0253527552857201,0.220115733741165,-1.41055716831172,-0.413411848396069,-0.474225248018503,-0.353166495192517,-0.531539548507553,0.110861565260939,-0.599670097935701,-0.466824224129946,-0.0947860502169636,-0.0085621978882961,0.000263663112946234,1.06200819040421,-0.344689459245692,-0.94172073907816,-1.2486399299678,0.0461418524701053,0.250553760213744,-0.293473434709561,-0.671708293113183,-0.00479514388598606,-0.290164269789685,-0.04562576246369,-2.94728624477958,-0.00702285436443174,0.0199420524294816,0.471554575754383,-0.62570854501091,0.325110436730539,1.94460918887657,-0.030020643553327,-0.383448985349552,-0.189259036838421,0.397342765975611,0.337228665904201,-0.163366945409189,-1.70353174873297,0.359369648824466,-0.0147921793713644,0.693771552503723,-0.43501506945198,0.484250469773714,0.0157459975270823,0.25996236889642
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.720374289104578,0.952011435552878,1.08265908070627,0.130274568346088,-0.398561349674767,5.76703806016518,0.851892674854489,-0.133222515161789,9.55357646483517,-10.4519142889349,-1.22339285133635,0.105795954736642,-0.0315512456029415,-0.164352331143918,-0.10467943568286,-0.050388025740245,2.33204398114336,-0.167789548802528,1.20706752619834,0.0957622333602832,0.76286724303314,0.713893493015803,0.0757898388006449,-0.0864452163168711,-1.7483656012261,-0.372418084657593,0.397710841949061,-0.197092689850598,0.55098443687528,0.379954096742688,-0.104619342626234,0.0108346143832388,-0.0134252947213765,0.137792653177149,0.0426787652967261,-0.640075640390722,0.104539196024809,0.370394979845558,0.244916734033265,0.0572351560436729,-0.108562821433414,0.210787599327683,-0.181651427709234,0.0925597432706414,-2.03586529406793,0.0897793914351126,-1.11183625016412,-0.107926093047502,-1.22506856482655,0.0800938743655758,-0.6631560142224,0.111349662174596,-4.63892212305393,0.202029829223256,0.0658806776459376,0.476254863625178,-0.29661442569209,0.0643170998487736,-0.0443211408986866,-0.030020643553327,-0.606421339871115,-0.0708695758528435,0.0971270450007249,-0.234629436396324,-0.0447429819735551,-1.39709300823105,-0.0734274124643356,-0.0118759488000086,0.234155054472615,-0.00540164550591055,0.222400545095893,0.0157459975270823,0.712461993317648
"HALLMARK_INFLAMMATORY_RESPONSE",-0.153130800208229,1.35728731993155,3.40487324206694,-1.72195414906108,0.189508505286636,20.9893349674381,4.46725719173632,-0.133222515161789,12.3018991015563,-17.5333817433653,0.600724136864803,-0.601320054725893,0.152167226107375,-1.07505915492589,-0.995373439763891,0.983538682607085,11.3829420095081,0.01930149989857,0.876452983936213,-0.662572557189129,0.109267638059636,-0.665674006156266,-0.924518777692009,-0.520527890522519,-1.28631110745273,-0.476721071267436,1.00147335354072,-0.212026995596784,0.677098680544157,0.164495182984612,-2.15208049879172,0.246123733209098,-0.417128423917913,0.0655037888052579,0.496978317054101,0.215525986544047,-1.13865597891388,-0.211039641245923,0.643721977474437,-0.119909179838866,0.000263663112946234,0.116210297086617,-0.351202730699649,-0.0628021071497835,-2.38548831991586,-0.76281370394991,0.48309071399675,0.188394436947499,0.1831873521769,-0.583662384969698,-0.186713070809002,1.06352323988745,-1.7377929455493,0.249856509784659,0.0123791023712163,0.922560017605705,-0.266579848371086,0.245174844475752,0.173942688895413,0.183682159666538,-0.584009566004866,0.0417715597962527,0.671664885620124,0.577199097693025,-0.181457586448865,-1.38482829057696,1.1894496716442,0.0431527374342149,1.1281494733141,-0.00540164550591055,-0.394542905769456,0.0369839943994878,0.00515036453033467
"HALLMARK_INTERFERON_ALPHA_RESPONSE",-0.0619746257853548,0.557404799512199,54.7196981708199,-0.288416456325284,-0.103555192320296,0.162132550833325,-0.357277162366143,0.197822700799432,1.62247704227707,0.685023154492927,-0.00493837226660435,-0.23166097122709,-0.562066631689366,0.0306879392384462,-0.549295399412868,-0.347817201990896,5.72090774981217,-0.159440710980599,0.183565583867546,0.216554079627189,0.108313358075076,-0.713893493015803,-0.256092854134733,-1.01500153586771,2.33506927410361,0.214082587971295,-0.850649934729257,-1.74581482806762,0.297606264107482,0.195428736687269,-0.932549410661193,-0.413411848396069,-0.156214098091204,0.122271412540502,0.115774298128145,-0.395426313028487,0.104539196024809,0.111534633992753,-0.331604603510115,1.26514062501703,-0.0486959751406234,0.933265647333516,-1.13670943584329,0.0353493102439328,-0.0430362465069081,-0.308955543666932,0.804169773475307,-0.104977047206363,-0.381167997750591,0.262357563462966,-1.25832564087345,0.364180950322576,-0.142083023740751,0.690696859465705,0.140813354066152,-0.184631601889943,-0.757975992977297,1.37444349327849,0.172423056560817,-0.030020643553327,-1.03662467227937,-0.0708695758528435,0.0652630472206508,0.271230948380497,-0.323207661571567,-1.01488673130691,0.137050079617653,-0.385803030325051,-0.295112953142939,0.210142593595335,-0.699720652343962,-0.0030573975102723,-0.129354815495112
"HALLMARK_INTERFERON_GAMMA_RESPONSE",-0.525987772194714,2.12646315854856,63.8208914203729,0.027240274804695,-0.121347147862772,5.40491770341905,0.474162910281372,0.197822700799432,5.24204585982293,-8.76298147751892,-0.885298983837106,-0.232496528120085,-0.0761197037373568,-0.155480803571036,-0.89756463618446,-0.050388025740245,3.63358549835326,-0.159440710980599,0.816306126228246,0.102224051617193,0.104947851706236,-0.509446193996146,-0.479657285369503,0.208413612372671,2.77530470245144,0.239902220248791,0.472997288189017,-1.96529914578885,1.05690601888976,1.54786806491872,-1.123811518991,-1.12389207052752,-0.149402414401286,0.353166495192517,-0.37613086582116,-1.0489554987712,0.281447761061259,0.295016874476219,-0.566568456081376,1.95905593197543,-0.108562821433414,0.787906210859297,-1.17279251919493,0.013043837990333,-0.510600774679746,-0.0736804449025463,-0.091521062703521,-1.16406414046703,-0.152635686067488,0.0214294597630696,-2.2307442458873,0.553155100896546,-1.14469087654457,0.323513242603499,-0.287281887117495,-0.184631601889943,-0.992420690599593,0.0860587965279898,-0.0502898825565326,0.183682159666538,-1.11797983931884,0.0191710252041847,0.0727903066056056,0.173386873521035,-0.262864782652291,-1.56585785057038,0.668719612708031,0.0332377181651594,0.0487781469105736,0.804879538172097,0.222400545095893,-0.0157459975270823,0.170821792628852
"HALLMARK_KRAS_SIGNALING_DN",0.469780329580185,0.0133075977992186,0.221556296047564,0.412491283600549,0.0899525434227139,0.419640617785224,-0.705335457728486,0.119096084656605,0.0248016676180292,0.701026817205142,1.19461630099539,0.232496528120085,-0.47674539062686,1.38718403450867,-0.212735010252858,0.244186525819162,-0.993741516914946,0.207691105697092,-0.770577089487023,0.0957622333602832,0.104947851706236,0.509446193996146,-0.615207047968141,0.520527890522519,-0.096978539060671,0.456761744841547,-1.24489247443441,-0.102780433138912,0.0512523810678888,0.16302033705124,-0.523151594656626,0.0108346143832388,0.0787541042505229,-0.0395706094569883,-0.531539548507553,-0.640075640390722,0.281447761061259,-0.580951255217932,0.422508867476818,0.0943058412380503,-0.217945765397877,0.00526502987335937,0.595030110910383,0.013043837990333,0.431885356506597,0.0787125143978284,-0.250553760213744,0.108471894782121,0.0806457963793231,-0.243244650283012,0.41044802924742,-0.00745096734219506,0.431329719875236,0.329487094508711,-0.0506291429457317,0.201678980668673,0.411488613504511,0.104071747505384,-0.287467492421599,0.425801976275662,-0.0211195288420598,0.0712121637299424,0.112405345260275,-0.234629436396324,0.186799883593745,-0.483121928200214,0.201266884261332,-0.120069084561201,0.782491622079166,0.0705729849445343,-0.324395120116759,0.104088749763337,5.49229318227245
"HALLMARK_KRAS_SIGNALING_UP",0.00432902295991428,0.26073509580976,0.399667430615602,-0.130274568346088,-0.0899525434227139,5.40627236806757,0.290601871857699,-3.54197467335982,3.12907048313124,-5.90846991521135,1.02896073916925,-0.760153173433457,-0.357042603110571,1.02962733605463,-0.995373439763891,0.050388025740245,2.00223826145764,0.159440710980599,0.445922396320157,0.477414031051111,0.0533392732148716,0.305637359334772,-0.479657285369503,-3.03611272777747,-0.170029698087334,-1.25696321183141,-0.0528538703377184,0.339058164406719,0.0857759008041399,0.0134488951470641,0.182235577904676,0.246123733209098,0.776772017057651,-0.353166495192517,-0.557601867056409,0.810421354147505,-0.104539196024809,0.167819715627196,-0.000705775109831089,-0.173131486837688,0.000263663112946234,-0.11524888611445,-0.554027892388398,0.013043837990333,-0.758248946687017,0.0661274274161715,0.324696082225015,-1.98428358011649,-0.0806457963793231,-0.534120513013335,0.0886378712638882,-2.29553826130853,-0.836330663253454,0.090094199494473,0.181885030936607,1.00392948839672,0.443065647074901,0.0474954049522071,1.02301196070948,0.837904908480027,-0.00947431356725676,0.0191710252041847,0.197512332190998,-0.25005804299829,-0.323207661571567,0.111779555099066,2.57865652616853,-0.0118759488000086,0.887858891831486,0.210142593595335,-0.154476931076221,-0.104088749763337,-0.170821792628852
"HALLMARK_MITOTIC_SPINDLE",-2.02279274890519,2.12646315854856,-0.488553290869885,0.182819981996801,-0.103555192320296,-0.543947116268159,-0.116513961967247,0.217415040752159,-0.869767863470762,-0.0424910103731612,-0.504211506474019,6.07409069751991,0.0315512456029415,0.744666488366151,-0.767059756108485,-0.050388025740245,-0.0576761537633653,0.159440710980599,-0.223166019169701,0.378641363165483,0.104947851706236,-0.130052530382502,-1.0213939619606,-0.520527890522519,0.096978539060671,-0.216745487572221,1.06103881883536,0.20600345803226,0.55098443687528,0.44265260727228,-0.104619342626234,-0.616389631695467,-2.00497709715917,-0.353166495192517,0.122588432775149,0.452504412178564,0.301913245550996,1.18263160387781,1.18243272798383,-0.177331883668205,-0.179456882194965,-0.0188204497858503,0.903316678694535,0.2147434433223,0.104701342080692,-0.0897793914351126,-1.82861122574155,0.00176545879479413,1.44803724094161,-0.715037954554037,0.186713070809002,-0.00745096734219506,-1.25794424968407,0.172776342003497,-0.193544010649366,-0.436560863863654,-1.71248372455822,6.26105409970687,0.0952394394779531,0.425801976275662,-0.814981538111005,0.189259036838421,1.00193526065166,0.590392207245627,-0.163366945409189,-2.78137997203855,0.153640103052353,-1.3554552608063,-0.887858891831486,-0.942652502112723,0.148891834531086,0.0157459975270823,-1.2119290915267
"HALLMARK_MTORC1_SIGNALING",1.07781109332126,0.421472148281038,0.213717816674001,0.0204831168774536,0.0495556112745388,1.3066954014294,2.77899315404787,0.246520569311211,5.57976982174064,1.42612673257217,-5.00092059354152,5.83167754991192,-11.7015928163593,0.0196826247220605,0.0958424534574275,-0.0371937935480627,-1.92951752007777,-1.5760092201444,-0.0956720144120829,-0.635119270118433,0.104947851706236,-1.46671824457535,-1.0213939619606,-1.01117872820926,-2.68034581461646,-0.156138319122345,2.8908817380872,-0.339058164406719,1.3683280014693,-1.17422483938462,-3.54256767075541,4.84979273638768,0.474225248018503,-0.518441248258246,0.414329930032992,-0.128858600688542,-2.85798723599258,0.508760785882812,-1.96866331172176,0.336866100220886,-1.44573045297351,1.21212168267225,-0.387862926590709,-0.446483344554038,0.188912859756913,-0.271545323716983,0.220311125308341,-0.478141116425256,-1.00545115564923,-0.534120513013335,-0.632891723843716,7.08626580541586,0.611644517038055,-1.00417364248999,4.24631554164749,0.471554575754383,0.0155818496738944,-8.32037623972484,1.94460918887657,-1.19247643012317,8.76944541666641,0.0191710252041847,-0.252136404404344,3.31752454077995,0.163366945409189,0.381319616820048,0.869582127427173,1.62811915285452,6.69872667375441,-0.0474098484047787,2.0981310939199,-0.0157459975270823,-0.196450343385009
"HALLMARK_MYC_TARGETS_V1",6.14189294909309,-0.212797857814552,-3.16044850412813,0.130274568346088,-1.97493078960954,0.159847757196796,0.758997739073025,0.423178804898054,-1.71303039578303,0.62420470184754,-1.34223251617751,17.6737762545139,-4.01787335461855,-2.40127812827311,3.81104901173894,-2.44612213476459,0.0390197398764105,-1.5760092201444,2.11027104852804,-0.662927715050699,1.15738557946108,-0.713893493015803,0.14057774069472,-1.98508215979181,0.0920433541469697,-0.14147120283178,7.29278303455005,-1.74581482806762,0.657139096777972,-0.918202413225453,-0.279217292737462,4.84979273638768,-0.776772017057651,-0.293947017111076,0.448592742409236,-1.04802153765193,-0.422011974941974,0.580951255217932,-0.686212794611464,-0.0943058412380503,0.0486959751406234,-0.0188204497858503,0.046767617890125,-0.013043837990333,2.01355102396221,2.10842257590822,0.813181910988952,1.10101614269461,0.671708293113183,-0.534120513013335,-11.9285316590497,0.41381613556352,2.10784866005638,0.090094199494473,-0.522055224534916,-0.660870676708095,0.757975992977297,-8.5770316006363,-0.655178269419259,3.53856615937565,-1.51791199622015,-0.0191710252041847,2.23482533719193,0.256935413658603,1.85634099564793,4.04679916967212,-8.73687592702301,0.81543620330903,4.70243707922701,0.354042079159776,-3.75050081419682,-0.0157459975270823,7.99896864785167
"HALLMARK_MYC_TARGETS_V2",0.969450699838295,0.421472148281038,0.000285477872779324,-0.289939926397083,-0.391563250482164,-0.917908531658153,0.372960785466098,0.210940160189935,-0.195054416188663,0.599852493152595,0.0967875269343775,4.22895480887438,-0.578195288753166,0.293772322275424,0.827213911695041,0.050388025740245,0.0390142085940672,-1.15637563436411,2.64245825582265,0.188407865843711,0.0988382824684428,-0.426371445778523,-0.256092854134733,-0.0289825726560644,0.096978539060671,-0.889968288626978,2.25448582978885,-1.96529914578885,-0.0715602501267868,-1.47747666236274,-0.755761231079963,1.10783501935654,-0.905077514414708,-0.137792653177149,2.08622328821097,-0.640075640390722,0.104539196024809,-3.77178354550152,-2.28731193730503,0.0646135158648242,0.131183701800181,0.116210297086617,-0.387862926590709,0.0840311708298132,-0.510600774679746,-0.107459787511667,-0.324696082225015,1.16406414046703,0.195799948179431,-0.583662384969698,-4.46695376226714,0.694200656118216,2.86729332689494,0.202029829223256,0.0442539500557906,-0.476254863625178,2.11998847023504,-8.31262343960211,0.655178269419259,0.030020643553327,0.635977327763573,-1.26601673807069,4.52793965518846,-1.13062039264915,0.420270073659777,-0.574809589804904,-11.9142371670059,0.0621570313752593,0.399827344372498,-0.210142593595335,-1.11562892864791,-0.0157459975270823,0.25996236889642
"HALLMARK_MYOGENESIS",-1.86039553378273,0.263781980023049,-0.573700189360439,1.72195414906108,0.103555192320296,0.931232877275564,-3.46769185981614,-0.173668476870853,-0.412763907387713,0.247038720961042,4.54167639196995,-1.61904385991035,-0.98139524644958,1.93769359339344,0.303885251024714,1.85293487859616,-0.441060584660246,-0.0305049568453398,-0.141579015425064,1.39975390518237,-2.29772563686058,0.602793423503572,-0.41788447920456,0.00721371073870022,-1.08215057386551,-0.372418084657593,-1.03763317453536,0.254732000973067,0.0610981769387454,-0.0569464225502561,-0.645236633378499,-0.0123159621572951,0.474225248018503,-0.475412669171926,0.222228533069059,0.0119513108356174,0.375119295362812,-0.416625336932035,0.566568456081376,-0.177331883668205,-0.108562821433414,-0.0493764471088627,1.68385061492342,0.446483344554038,-0.498176887513786,-0.107459787511667,0.186165027751565,-1.06926246613574,-5.71615219962566,-0.583662384969698,0.6631560142224,-0.111349662174596,-0.333976045113253,-1.08178410063687,1.96706065358866,1.03278941580444,0.00717376362061544,1.65872601001592,1.74562035533101,0.183682159666538,-0.794847996313043,0.626256144674877,0.0727903066056056,0.337228665904201,0.163366945409189,-2.5798097886927,0.398591732751392,0.147695036035933,1.39317014113188,-0.210142593595335,0.514061922300583,-0.0369839943994878,3.67940993186058
"HALLMARK_NOTCH_SIGNALING",0.10588317012092,-1.03380350133968,-1.01132619253247,0.123751547171068,-0.0495556112745388,0.403707020673689,-0.00754028546994352,-1.02723297165468,-0.178471486047954,0.0803301103006706,0.0651218266600656,-2.13650455302439,-0.911081802903448,-0.0463041805624012,-0.792305804782242,-0.608160788629893,0.486520060042439,0.498924835032573,-0.0270495293104394,-0.153317646705175,0.104947851706236,0.487304904146941,0.164048704115931,-0.920510624511295,1.64019081334582,-0.216745487572221,-0.0347980554456095,0.307508968665554,0.145460821354276,-0.379954096742688,0.0912199132453243,-0.404842106619546,0.265484414762027,-0.353166495192517,0.308224075272582,-0.634399429667052,0.266942297815467,-0.286103969801925,-0.191702928746846,-0.0943058412380503,-0.108562821433414,-0.0192848974109289,0.595030110910383,0.0925597432706414,-0.525123552697232,0.0897793914351126,-0.0732677566978707,0.293473434709561,-0.152635686067488,-0.0437954406648215,-0.41044802924742,0.178030400299355,-0.858497735209347,1.08285299421223,0.0506291429457317,-2.02606889893973,-1.2675911129274,-0.276929433866481,0.390968871860792,-0.0177136276462925,-0.0211195288420598,0.189259036838421,0.21342317744741,0.234629436396324,0.00820421507659138,-1.06037282367021,-0.264097131854851,-0.26986064861037,2.75700158902154,-0.804879538172097,0.207552781928284,-0.0157459975270823,0.170821792628852
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",10.9431172350519,6.62960334656418,-2.36492664145204,-0.751641058084824,4.95211687718019,-2.55183217250331,-3.92827382587589,8.9517055343673,-0.0540342605781218,-0.00830003347193179,-0.195961366664193,3.33177959432043,-0.53167555901185,-2.65580277035194,0.951223625948334,0.0371937935480627,-6.2405632396489,-0.0305049568453398,-5.2384721109963,0.0556844163504227,-7.38425810777873,3.09566660778325,13.79358961522,-1.31973740777803,1.33292866854699,-3.56604462940402,1.06103881883536,-11.6920771979388,1.23365044302052,0.44265260727228,0.044518852871462,3.91093065014791,-0.0134252947213765,-0.101419829616991,-1.75080043070383,-3.28393876145257,-2.26165308658584,5.14514906636955,0.825141643884637,23.5405154215824,-0.658110177319322,-0.678018293738826,0.595030110910383,0.77764872904319,0.757132964905315,-2.75183292878882,0.491748934420189,-9.52898747500522,-0.1831873521769,0.983344957895902,-1.97119494070341,0.04562576246369,-0.0313416227452764,-1.02476150876813,-0.139743252283679,0.476254863625178,15.5321303422567,-11.7907762948624,0.607804317929029,-0.183682159666538,3.84375699781369,0.0712121637299424,-0.21342317744741,-0.0483582110935261,0.323207661571567,8.97107059225647,0.466497985729675,32.754352859789,6.20782704384986,-0.258803580193748,-0.183209739258269,0.0157459975270823,2.93044929152511
"HALLMARK_P53_PATHWAY",0.469780329580185,-1.61059354879745,-0.0275858816700508,1.95506312849047,-0.121347147862772,4.58755293257383,2.51328860253663,0.137034376859311,-0.0341524537347307,-0.247428330246239,1.08389600755104,-5.40727736422732,-3.4602703396733,-3.28534687495367,-0.854112378315263,-2.72152000337774,2.41234524072437,0.668442999119506,0.59747298927507,1.03250278927485,-2.80227211020755,-0.190698662613999,0.0757898388006449,-0.798492147278396,0.00812451874140816,-0.456761744841547,-1.00147335354072,-1.23084156138035,0.379283176125095,-0.164495182984612,0.223142520707761,0.453326332187277,0.0787541042505229,0.0395706094569883,0.059566868146431,-0.634399429667052,0.104539196024809,-0.167819715627196,0.241857080052442,0.0085621978882961,-1.34453568249561,0.00526502987335937,0.518793262330873,0.0840311708298132,-4.36249642351919,-1.18379687353117,1.11183625016412,-0.188394436947499,0.269425421374588,0.00479514388598606,1.62140497333006,0.0126395029054498,-0.743188068475317,-0.249856509784659,-0.919419625224455,1.03278941580444,0.0353364121751804,0.721212383431119,1.94460918887657,-0.74927331796604,0.260304244576133,-0.173169162428039,1.54242741317529,1.56331837217826,-0.196353802280995,-1.70353174873297,0.412672590628727,0.385803030325051,-0.0738833016178329,-0.216963199662876,1.44632853461781,-0.293605177109939,-0.170821792628852
"HALLMARK_PANCREAS_BETA_CELLS",0.0140321966922857,0.306352077280211,0.000975357878563616,-1.33108399581246,-0.162180317268135,-0.558392619365964,0.618757950007648,0.173668476870853,-0.737168138594255,-0.071371177653462,0.363332327446896,-0.232496528120085,-0.357042603110571,1.02663339526935,-0.0958424534574275,0.82749124402733,0.00581982977169738,-0.0225766653407221,-0.0882981196878785,0.0556844163504227,-0.446627537794042,0.0634652144129028,-0.53247266163509,-0.204467229310433,-0.096978539060671,0.731801869563638,1.41062813426961,-1.04123740562153,-0.379283176125095,-0.918202413225453,0.107612613599739,0.731793490760877,0.484094451601136,0.353166495192517,-0.496978317054101,-1.23129489040546,-0.845088181453507,8.94184955999992,0.0419187557742159,-0.00284913407512878,-1.60398874837068,-0.40744696205547,-0.0172782053674932,-0.233237973506276,0.476568912885781,0.0736804449025463,-0.076257512249912,-1.06528532127189,-0.25034505162883,-0.0437954406648215,0.0886378712638882,0.00745096734219506,0.96174512129846,-0.131157321489237,-0.0222405764329399,-0.471554575754383,0.0943785439367209,-0.0474954049522071,-0.525499777013277,-0.183682159666538,-0.606421339871115,0.0191710252041847,1.03919260613443,0.577199097693025,-0.0447429819735551,0.356349504349695,-0.164999642066695,-0.147152560541411,0.281884533171697,0.00540164550591055,-0.514061922300583,0.0030573975102723,0.618261042778555
"HALLMARK_PEROXISOME",3.1480019789969,-1.03870147474768,-0.10712093295251,0.162696615895476,-0.307164354834708,-2.99620339614282,-1.36079412971437,0.0476545587390707,2.49852142580935,-0.400763944314848,-0.244235904379085,0.0405871539182389,-1.2042045218966,-0.0264506757559962,0.0340086828373589,-0.367825488828522,-1.75041681356186,-1.5760092201444,-0.68921083314671,0.0957622333602832,-0.104947851706236,-0.0018531854770913,0.383477738691387,-2.42840164609489,1.1799473575312,0.239902220248791,1.00147335354072,-0.0165591064602336,-0.0857759008041399,-0.164495182984612,-0.104619342626234,-0.123518393502412,0.119524562175781,0.293947017111076,-0.109101374036711,0.215525986544047,-0.400888169031471,0.43323491579629,0.307243065638178,0.277090267958643,0.0486959751406234,0.993503949194287,-0.306296202121061,-0.013043837990333,-0.461191559459824,-0.582129127477947,0.749882194060883,-0.188394436947499,-0.491828543229313,0.583662384969698,0.0886378712638882,2.06900027012406,-0.685901647097997,-1.08285299421223,-0.0968401664357008,0.313684269420168,0.52418902841838,-0.742600144353457,-0.531133174446274,0.183682159666538,-0.0327703526584973,-0.411323591965908,-0.898607710388554,0.25005804299829,-0.0182620086894305,-0.0779700726512993,1.55247438193324,-0.145816199640826,0.774047663070466,0.00540164550591055,0.00697634816505192,0.0030573975102723,-0.0418190086688486
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.272365945931584,-0.0133075977992186,0.324978035683609,0.288416456325284,0.17934301748348,1.06357131133547,-0.285832676887035,0.133222515161789,-0.0805294737586553,-1.42612673257217,-1.02896073916925,-0.232496528120085,-0.076689320675818,-2.00023620223363,-0.995373439763891,-0.050388025740245,0.00821701592649273,0.159440710980599,0.142386410287376,-0.704651805550235,0.104947851706236,0.203908055268127,0.220481139030586,-0.383927429441156,0.259600792239351,1.25696321183141,0.0347178660936692,-0.197092689850598,1.58071894442577,1.54786806491872,0.00581189588793823,0.426243188019909,-0.369353149327117,-0.353166495192517,0.109101374036711,0.215525986544047,-0.104539196024809,1.18263160387781,-0.117622901809818,0.0943058412380503,-0.0486959751406234,-0.0188204497858503,0.219545776202504,-0.013043837990333,-0.321358767623915,0.0801123203319883,-0.90156652981615,-0.139879955656374,-0.1831873521769,0.0170246606948516,0.243766949894069,1.50017797112616,0.0110771910069859,0.202029829223256,0.287281887117495,0.74188016925965,-0.325237159668358,-0.0165036284285513,0.182827874371172,0.030020643553327,0.177280126791352,1.0521763175399,2.23482533719193,0.443403057579691,0.0918698014316676,-0.626967349310669,1.45943564321544,-0.141406451557669,0.233755032543605,0.0496451808993027,0.344654943289745,-0.0157459975270823,-0.170821792628852
